Text,
"Sau khi đọc hết 21 trang comment của mọi người , mình quyết định ko mua vidonn A6 , x6 hay x6s nữa ^^ có vẻ củ chuối , ko ổn định. Mình quyết định mua i5+ cho vợ, nhiều comment tốt hơn. P/s: Mình đang xài mi band 2 , thấy hài lòng. "
"Tầm 5 phút nhé bác, mình up phát ăn ngay. Mỗi tội nhịp tim hơi ảo, lúc trước tầm 80-90 sau khi up thì tầm 90-110. Mới gửi thư lên vidonn hỏi nó vụ này và cả vụ bản cập nhật 3.9.0 trên iOS bị crash, đang chờ hồi âm. "
"CHÍNH XÁC LÀ NHÁI GIỐNG HỆT MI 1000MAH 2015 "
"Y chang Xiaomi nhỉ? Nhưng giá 600k thì gần bằng con Xiaomi 16000mAh rồi "
"Bên mình bán có 350k, bh 12 tháng 1 đổi 1. Còn cục sạc ghẻ của Asus tới tận 600k, chưa kể xấu hơn, 10.000mah-3.7v ==>> khoảng 7.000mah-5v, đã vậy còn pin cell nữa chứ ko phải Polymer. Thật ko thể tin nổi, vừa xấu, vừa mắc, vừa thua xa chất lượng mấy con thương hiệu lớn như Romoss hay Xiaomi chỉ hơn 300k. "
"Trông như hàng gia công. 1 sản phẩm công nghệ mà không hề có seri trên sản phẩm. Quá lởm "
"Mua xiaomi ngon hơn, chấm hết "
"Không có công nghệ IQ giống Anker là vứt rồi. Các bác lưu ý. Toần thanh niên đẹp trai con nhà giàu( iphone 6, plus ....vv) đừng nhìn thấy cái lỗ nào cũng cắm ngay vào. Đừng vì cục pin giá rẻ mà quên cái phone giá đắt. "
"Xiaomi 16000 mAh giá chỉ tầm 450k thôi nhé "
"thêm ít chục nữa mua được 2 cục xiaomi 10400mah nhìn màu không ngon "
"Mình đang xài cục Anker 13.000 và rất hài lòng với em nó. Mua trên Amazon chỉ có $27 Thiết nghĩ cục Asus này so với Anker chắc ko có cửa rồi "
"Nhái trắng trợn Xào mì. Chất lượng ko biết có hơn ko mà giá gần gấp đôi. "
"Nhìn giống Xiaomi đến lạ kỳ, cơ mà Xiaomi vẫn rẻ hơn và hòn 1600 mA của mình có 2 cổng USB tiện hơn, thích bo tròn hơn vuông. "
"y chang mấy cái của Xiaomi :v mình chỉ thích mấy của của Nokia, trông có vẻ tinh tế hơn (hoặc là mình cuồng Nokia quá ) "
"Giống Xiaomi 96,69% Mà cục 10000 mới của Xiaomi ngon hơn, giá rẻ hơn nữa "
"Các bác có thấy hao hao thiết kế của Xiaomi ko? Nhưng xanh chín thì Xiaomi nhìn vẫn đẹp hơn. "
"Con này thuê Xiaomi làm chứ đâu. In lại mỗi cái logo Asus bán 600k. Thôi mua Xiaomi bản 2.0 rẻ hơn 1/2 mà cũng như nhau "
"trông ""bẩn"" hơn Xiaomi nhiều nhỉ :3 "
"Oh. Lại thêm 1 công nghệ cũ. Giờ vẫn còn dùng 3 viên pin ghép lại thế kia sao. "
"asus là chuyên gia nhái mà "
"người ta bán có 280k chính hãng đàng hoàn kìa chú...chém vừa thôi chứ... "
"Chẳng có Zen nào ở đây cả. Dày tổ chảng à! "
"Nghi vấn Asus đi OEM từ Mì xào "
"làm e xiaomi 300 vẫn thơm hơn "
"Chính xác là nhái Xiaomi. Mua cục Xiaomi 10400mAh giá chỉ bằng một nửa "
"599n hơi chát . "
"Giá hơi đắt. Mình thì thích những loại gọn gàng mỏng đẹp như Xiaomi 5000 hơn. Có con Genius eco 8000 cũng mỏng mà giá cũng đẹp "
"cục sạc này dày quá "
"hao hao với Xiaomi, nếu nhìn mặt chính thì tưởng Xiaomi thật "
"xiaomi toàn nhái thôi bạn em làm ở công ty bán đt cũng nhập xiaomi 10400 về, có bán trên cả lazada giá 250k, nhưng nó bảo thích thì nó lấy cho e 1 cái giá có 100k. "
"Xiaomi nhái bạn ah, cái 10.400 dừng sản xuất rồi. Còn nếu trước kia thì giá nhập từ china về cũng không có giá 250 đâu ah Cái đồ nhái mua về dùng hỏng máy "
"Giá k tốt bằng xiaomi, thấy xiaomi ok hơn. "
"Romoss thì chưa xài chứ Xiaomi chính hãng đã dùng qua thấy không ngon, sạc ổn nhưng xài điện thoại lại mau tuột hơn so với sạc zin, sạc dự phòng Genius lại không bị như Xiaomi mặc dù sạc chậm hơn. Nghĩa là Xiaomi khiến máy mau đầy pin nhưng cũng mau xuống Đang xài Aukey PB-T1 có QC2.0 thấy ngon, ổn "
"Năm ngoái cũng mua 1 cục romoss cua hawk lee mà giờ nó muốn hư rồi, sac lâu vào xả nhanh hết. Ps: với chỗ này lúc nào bán cũng rẻ hơn cho khác khá nhiều nên cũng hơn ngại "
"theo minh am luong hoi nho . voi am bass kha ngeo con lai kha la ọk hon han e cano cug cua xiaomi "
"loại đen ko hiểu sao thi thoảng lại có tiếng két két, rè rè "
"Các bác đã thử chạy liện tục em này chưa ? E xin chia sẻ một chút như sau: ÂM THANH: Tốt , đủ dùng bass tốt nhưng ko nên nghe các loại nhạc bass nhiều do bị vỡ tiếng . loa mở hết cỡ ko rè nhưng chỉ vs các loại nhạc nhẹ, trữ tình thôi. PIN , THỜI GIAN SỬ DỤNG : khác xa so vs quảng cáo, sạc quá lâu loa chạy liên tục (mở 100%) được 3 tiếng hết pin. Loa liên tục(40℅) như quảng cáo là dc tận >10tiếng nhưng thực tế dc gần 5 tiếng. Đặc biệt em này sạc pin siêu chậm . pin 1200mah mà sạc mất 6 tiếng bằng củ sạc Samsung 5v-1A của em, 5 tiếng vs em pin dự phòng Xiaomi 10.000mAh. >>>>Quá là thất vọng vì không như quảng cáo ! Nhưng vs tầm tiền như vậy thì chấp nhận dc. "
"Đã xài IPS rồi là quyết ko quay lại TN đâu, chỉ muốn OLED thôi "
"Công nhận cái thiết kế không thể nào xấu hơn đc nữa, hàng gần 10tr mà k thuê đc 1 nhóm thiết kế cho ra hồn. "
"từ 25inh trở lên theo mình nên dùng màn 21:9 , mình dùng mà LG 24mp88hm cảm thấy nó quá đủ tầm mắt, to hơn nữa nhìn chói lắm nếu dung 16:9 vì màn hình máy tính thường là ngồi cách 80 cm đổ lại 60 cm. chốt lại thiết kế em này xấu . còn chất lượng (chắc) ngon. "
"27 thì hơi đắt quá ) 25 nó hơn 1-2tr "
"Vâng mỗi người 1 mụch đích khác nhau và mình thấy đánh giá như thế không hợp với mụch đích của mình => nó tệ với mình. OK "
"Trông đẹp mà giá cũng trên trời Tự hỏi không biết cái kính cận của Hoàng Xuân Vinh giá bao nhiêu nhỉ "
"quá trời đắt "
"Giá chát quá"
"Bản lề nếp gấp thế này thì chắc dễ bám bụi"
"ôi cái giá tiếp tục ngủ thôi :("
"không đẹp lắm bản lề không sát tạo khoảng trống ko đẹp"
"Surface pro 3 cầm trên tay thấy chán không muốn dùng vì quá nặng, vỏ dễ trầy sướt, mặt kính rất dễ bể. Thật không thể tin nổi tabble đã phát triển được hơn 5 năm rồi mà chưa có con nào xứng đáng cho mình dùng?"
"Dòng Asus trong tầm giá khi nào cấu hình cũng khủng nhất nhưng sài rồi mới biết nó ẹ nhất."
"Tôi dùng Toshiba Portge R705 từ 2010 mà cấu hình vẫn cao hơn con Toshiba ở trên, có lẽ Toshiba vào VN kém hơn so với vào EU, US?"
"Tôi đang dùng con Dell XPS 14Z core i7 ram 8GB, VGA 2G. Máy thì không vấn đề nhưng mấy cái cao su viền màn hình lởm quá. Dùng khoảng 4 năm mà mấy cái su đó giờ bị thoái hóa cứ mục đứt nên nhìn cái viền màn hình như cóc gặm."
"xin hỏi xem có bao nhiêu người mua loại máy này . chỉ cần 25tr có thể mua core i7 ram 12gb ồ cứng 1tb .."
"Em này mới ra nên giá chát quá"
"USB-C nữa là tuyệt vời. ""Khớp nối điên rồ"" nhưng tôi thấy ko ổn lắm với chỗ hở ở khớp nối...."
"đẹp nhưng quá mắc. $1000 thì mua dc chứ giá khởi điểm $1499 thì ko nổi mua :D"
"tôi không thích cái bản lề này, vì khi gấp nó không khít hết, tạo ra khe hở và làm cho máy dầy thêm khó mang, cất. Microsoft nên thiết kế lại cái này. Cấu hình thì ổn, nhưng tôi chưa mua vì chưa ưng về thiết kế."
"Đọc thấy rất hứng thú nhưng khi đến đoạn ""bộ nhớ trong 32 GB"" tôi không đọc nữa"
"laptop mà bộ nhớ 32Gb thì cài win với solfware xong còn chẳng đủ. Đâu phải ở đâu cũng có mạng để lưu trữ trên webstore? chưa kể tốc độ upload lên 1 file mấy Gb chắc ngồi cả tiếng quá.Cái này dành cho con nít chat chit thì được"
"Còn mình chỉ tin dùng laptop và smartphone asus, mainboard chỉ dùng gigabyte, ngán main asus lắm rồi"
"Bộ nhớ trong 32Gb, laptop mà bộ nhớ chỉ chừng này thôi sao?"
"Cấu hình còn yếu hơn smartphone thì làm được gì với nó đây?"
"Vừa mua 1 em Mi4 giá 1499 tệ từ web chính hãng mi.com. Dùng thấy khá ức chế vì ram 3g mà lúc nào cũng chỉ dư có 1g (chưa mở app nào hết), mở 1 vài app là báo full. Trong khi 925 có 1g ram dùng tẹt ga chưa bao giờ thấy đầy ram.Hình như ông android có bao nhiêu cũng dùng bằng sạch thì phải,máy ram 1g, 2g hay 3g cũng ngốn,cho hết, kỳ lạ.Laptop mở ty tỷ phần mềm nặng cũng chưa ăn hết 2g ram, đt gì mà phàm ăn thế."
"Bảo đảm mua máy 5tr sẽ hối hận, cho dù nhu cầu cao hay thấp. Mà ngộ là dòng máy này lỡ mua rồi bán lại không ai mua, có mua cũng bị ép giá. Thà mua máy cũ tầm 5tr mà bán lại còn có giá hơn."
"Mình đã từng mua 1 con asus x202, lúc bấy giờ gần 8tr mà còn hối hận. Máy cấu hình yếu mà lại chạy win8 64 bit nên càng ngày nó càng chậm. Nhiều lúc muốn đập máy.Nếu mua máy cấu hình yếu nên chọn mua những máy không có bản quyền, nếu không hài lòng có thể cài win xp."
"may cham, yeu ...xp la chuan nhat"
"Hp còn sai lầm hơn nhé bạn =))"
"Làm con máy tính cũ CPU core 3 ram 8 G đồng bộ HP ổ 500 HDD cả màn hình giá 6tr5 ngon hơn"
"thật sự mình thấy asus gia công phần cứng rất ọp ẹp !!!"
"Dòng này chỉ dành cho những ai mới bước vào xài laptop, những ai xài lâu rồi chắc chắc sẽ không chịu nổi tốc độ của nó. Nếu có ý định xài lâu dài thì không nên chọn dòng này, vì thời gian ngắn sẽ nâng cấp lên cái khác thôi. Kinh nghiệm xương máu."
"Lúc đâu tưởng chỉ vài triệu, đọc cuối ai ngờ,...."
"Độ nhạy tối đa 6400iso, 3 hình/giây. Công nghệ của 15 năm trước mà giá trên trời :D"
"Là dịp tốt để chơi những máy tầm 1d3, 5d2...( sẽ càng ha giá, likenew chỉ còn hơn chục củ, và chất lượng quá đủ để có ảnh đẹp). Nếu đã được tạm gọi là biết chụp và hậu kỳ thi Mấy e đời mới này chỉ để...đốt tiền...hjhj"
"Trời, tích hợp cả LAN nữa sao? Có cần tới vậy không?"
"ít nút mà mắc vậy ta ??"
"chẳng có gì đẹp"
"Không có ấn tượng, phải nói là thường"
"GIÁ THƯƠNG HIỆU LÀ CHÍNH"
"Xét về độ thân thiện và cảm giác cầm mau (Ergonomics   handling) thì em này chỉ đáng được điểm 2"
"Thô chết được."
"Đặt cạnh Fuji XE2, XT1, Sony A7, Olympus OMD... sẽ thấy em này xấu thảm hại. Mà giá thì trên trời!"
"máy ảnh xịn mà không có đèn flash..."
"Cũng chỉ là máy ảnh chụp xong photoshop gẫy tay....máy giá cao nhưng không đẹp"
"Leica nổi tiếng thởi máy phim,còn qua số ko hơn nhiều so với các hãng khác. Mẫu mã xấu, chức năng ko phù hợp,nhưng giá thì quá đắc không tương xứng với yêu cầu thị hiếu"
"Thua xa camera điện thoại 1.3 pixel của tui cách đây 10 năm"
"Chả để làm gì"
"Lý do đơn giản là ko ai dùng 5D để up ảnh trực tiếp vừa chụp đi đâu cả. Ảnh còn phải xử lý hậu kỳ nữa. Cho nên có wifi là thừa."
"thieu ket noi wifi"
"Nhưng chớ đi đâu quá 1 ngày vì theo quảng cáo pin của nó được “tận” 18 tiếng đấy."
"hơi thất vọng một chút, ít ra phải tự làm được 40% chứ"
"Giá khá mắc , tuy nhiên nếu bạn nào điều kiện dư giả thì có thể mua nó để ủng hộ cho thương hiệu việt cũng được :)"
"rung vài lần là hư loa"
"hix, giảm giá đi để vác về trải nghiệm, giá này hơi bị chát O.o"
"mua con HK onyx còn dư khối tiền, giá cao quá"
"3tr6 thì mua dk đầy loa ngon nghe cho laptop dt. Mà 4 con vít ấy sao k ẩn chìm phẳng và sơn đen nhỉ. Giá cao quá."
"Rơi thì hơi mệt chút"
"Thiết kế xấu quá , tôi chê cái cách bạn làm cái cổ loa như cái bình hoa và cái chân , nhìn cổ truyền quá . không hiện đại . SP đẹp đắt mấy cũng mua . thương mại là vậy . Bạn hãy học hỏi hãng loa B W , và TK nhiều mẫu để mọi người đánh giá . hy vọng bạn thành công ."
"Mấy con ốc đem về luộc mà ăn chứ để nó bám vào loa kiểu ấy mất thẩ mỹ quá."
"về mặt thiết kế thì chưa gọi là tối ưu, chắc chắn sẽ có bản nâng cấp, thứ hai là về giá, nó là hơi cao, bộ loa quan trọng cái loa, loa ghi nhập khẩu nước ngoài rất mơ hồ gây cảm giác nghi ngờ từ nơi mà ai cũng biết. Với loa không dây, thường thì loa sub rất quan trọng, vì công suất nhỏ, nghe nhạc mà bass đánh thều thào là chán ngay, đôi này ko có sub nên chắc chỉ nghe Vocal thôi."
"Với cái giá đó thì sống làm sao dc tại việt nam"
"Đĩa cứng SAMSUNG tệ nhất trong các dòng đĩa cứng di động mà tôi dùng."
"35 củ cho 1 cái đồng hồ với rất nhiều chức năng mà chả biết người ta có dùng tới ko vì đã có smart phone rồi, hơn nữa phải sạc hàng ngày hay 2 ngày gì đó liệu có đáng để dùng ko? hay chỉ đáng để ""khoe""?"
"Chất liệu cao su, thép, thủy tinh cũng được gọi là cao cấp à?"
"úi... giá chát ghê !?. Với giá này, thà đi mua 1 chiếc với các thương hiệu hàng chính hãng như: Tissot, Omega, Longines... đeo giá trị hơn nhiều"
"11t - 35t quá điên , quá cuồng!"
"11tr để mua cái dây cao su buộc vào chiếc đồng hồ xấu kinh điển. Nếu là của hãng khác thì đã bị ném đá tơi bời."
"Điện thoại phải sạc hàng ngày, giờ phải phải bỏ ra trên mấy chục chai để mang thêm cục nợ này 2 ngày sạc 1 lần, ai ya..lại cực nữa rồi."
"Có 18 giờ thôi, còn xa mốc 2 ngày lắm."
"Đây là điều nhảm nhí nhất mà tôi từng biết . Ôi apple thần tượng của tôi ."
"Có cho cũng chẳng dùng. Không mang lại ích lợi nhiều mà hàng ngày bận sạc, mệt người."
"Sennheiser thì đầy con cho chất âm quá tệ so vỡi giá tiền, chỉ được cái tiếng"
